TSC,CPU,DOM,vCPU,UOPS_RETIRED.ALL,UOPS_ISSUED.ANY,UOPS_ISSUED.ANY-stalls,RESOURCE_STALLS.ANY
23515207807582,1,4,1,7066,7360,39604,124
23515211096846,1,32767,1,0,0,35950,0
23515211198686,1,4,1,7066,7313,38612,126
23515214489382,1,32767,1,0,0,36568,0
23515214592202,1,4,1,7066,7305,39572,124
23515217881834,1,32767,1,0,0,48490,0
23515217984714,1,4,1,7066,7359,39661,126
23515221274062,1,32767,1,0,0,36051,0
23515221376906,1,4,1,7065,7315,39603,126
23515224666390,1,32767,1,0,0,48127,0
23515224769230,1,4,1,7066,7338,39689,126
23515228058822,1,32767,1,0,0,48308,0
23515228161502,1,4,1,7066,7341,39661,134
23515231451494,1,32767,1,0,0,35841,0
23515231554122,1,4,1,7066,7319,39586,121
23515234843562,1,32767,1,0,0,48200,0
23515235039570,1,4,1,7066,7332,39655,124
23515238236098,1,32767,1,0,0,48112,0
23515238338578,1,4,1,7066,7334,39699,126
23515241628446,1,32767,1,0,0,36169,0
23515241731246,1,4,1,7066,7309,39563,132
23515245021030,1,32767,1,0,0,48274,0
23515245122630,1,4,1,7066,7316,38561,124
23515248413150,1,32767,1,0,0,36460,0
23515248515746,1,4,1,7066,7313,39563,132
23515251805610,1,32767,1,0,0,36101,0
23515251908226,1,4,1,7066,7329,39653,134
23515255198034,1,32767,1,0,0,48210,0
23515255300610,1,4,1,7065,7300,39569,124
23515258681114,1,32767,1,0,0,35817,0
23515258782874,1,4,1,7086,7390,38974,140
23515261982542,1,32767,1,0,0,47938,0
23515262085294,1,4,1,7066,7339,39531,121
23515265375070,1,32767,1,0,0,35904,0
23515265477742,1,4,1,7066,7308,39551,124
23515268767462,1,32767,1,0,0,35831,0
23515268870206,1,4,1,7066,7334,39638,124
23515272159986,1,32767,1,0,0,48307,0
23515272262774,1,4,1,7070,7335,39611,121
23515275552278,1,32767,1,0,0,35861,0
23515275655010,1,4,1,7066,7317,39592,121
23515278944798,1,32767,1,0,0,48385,0
23515279046342,1,4,1,7066,7351,38586,134
23515282357350,1,32767,1,0,0,49093,0
23515282459746,1,4,1,7066,7329,39567,121
23515285729530,1,32767,1,0,0,48088,0
23515285832210,1,4,1,7066,7302,39523,126
23515289121722,1,32767,1,0,0,48163,0
23515289224498,1,4,1,7066,7348,39699,134
23515292514138,1,32767,1,0,0,35980,0
23515292616994,1,4,1,7066,7307,39605,126
23515295906794,1,32767,1,0,0,48243,0
23515296009502,1,4,1,7063,7291,39496,121
23515299299070,1,32767,1,0,0,48238,0
23515299401810,1,4,1,7066,7343,39612,132
23515302691318,1,32767,1,0,0,35958,0
23515302793998,1,4,1,7066,7301,39568,124
23515306083794,1,32767,1,0,0,48142,0
23515306186518,1,4,1,7066,7303,39566,124
23515309475998,1,32767,1,0,0,48331,0
23515309578806,1,4,1,7066,7347,39735,134
23515312868598,1,32767,1,0,0,35944,0
23515312970414,1,4,1,7066,7310,38531,126
23515316261038,1,32767,1,0,0,48952,0
23515316363802,1,4,1,7066,7308,39572,126
23515319653216,1,32767,1,0,0,36074,0
23515319755896,1,4,1,7066,7347,39658,134
23515323045630,1,32767,1,0,0,35908,0
23515323148230,1,4,1,7065,7298,39613,126
23515326438354,1,32767,1,0,0,48120,0
23515326540962,1,4,1,7066,7320,39607,121
23515329830598,1,32767,1,0,0,48410,0
23515329933158,1,4,1,7066,7313,39557,126
23515333222902,1,32767,1,0,0,48241,0
23515333325658,1,4,1,7066,7331,39623,124
23515336615078,1,32767,1,0,0,35917,0
23515336717934,1,4,1,7066,7305,39564,132
23515340008026,1,32767,1,0,0,48310,0
23515340110774,1,4,1,7066,7360,39745,134
23515343399798,1,32767,1,0,0,48402,0
23515343503482,1,4,1,8034,8231,40343,253
23515346792238,1,32767,1,0,0,35829,0
23515346893722,1,4,1,7066,7345,38575,126
23515350184662,1,32767,1,0,0,36692,0
23515350287358,1,4,1,7066,7322,39585,132
23515353577182,1,32767,1,0,0,36136,0
23515353679838,1,4,1,7066,7314,39529,126
23515356969370,1,32767,1,0,0,48034,0
23515357072294,1,4,1,7066,7332,39704,126
23515360361706,1,32767,1,0,0,48309,0
23515360464298,1,4,1,7066,7329,39592,132
23515363753950,1,32767,1,0,0,36004,0
23515363856646,1,4,1,7065,7317,39531,121
23515367146686,1,32767,1,0,0,48104,0
23515367249498,1,4,1,7066,7331,39666,126
23515370538886,1,32767,1,0,0,35972,0
23515370641670,1,4,1,7066,7330,39647,126
23515373931470,1,32767,1,0,0,36066,0
23515374034174,1,4,1,7066,7342,39597,132
23515377323746,1,32767,1,0,0,48300,0
23515377426606,1,4,1,7066,7325,39622,124
23515380716246,1,32767,1,0,0,35957,0
23515380817846,1,4,1,7066,7316,38565,124
23515384108510,1,32767,1,0,0,48986,0
23515384210974,1,4,1,7066,7359,39478,124
23515387500794,1,32767,1,0,0,48574,0
23515387603446,1,4,1,7066,7302,39604,124
23515390893174,1,32767,1,0,0,35837,0
23515391090606,1,4,1,7065,7297,39541,124
23515394285730,1,32767,1,0,0,47978,0
23515394388586,1,4,1,7065,7334,39658,124
23515397677914,1,32767,1,0,0,35936,0
23515397780778,1,4,1,7066,7307,39628,126
23515401070318,1,32767,1,0,0,48302,0
23515401172886,1,4,1,7065,7297,39530,124
23515404462746,1,32767,1,0,0,48184,0
23515404565614,1,4,1,7066,7343,39676,132
23515407855310,1,32767,1,0,0,35892,0
23515407957970,1,4,1,7065,7294,39570,124
23515411247542,1,32767,1,0,0,48132,0
23515411350078,1,4,1,7066,7310,39644,126
23515414734334,1,32767,1,0,0,35806,0
23515414834842,1,4,1,7066,7358,37993,134
23515418032290,1,32767,1,0,0,48660,0
23515418134754,1,4,1,7066,7302,39519,124
23515421424782,1,32767,1,0,0,48309,0
23515421527762,1,4,1,7066,7300,39641,124
23515424816954,1,32767,1,0,0,35906,0
23515424919762,1,4,1,7066,7347,39664,134
23515428209418,1,32767,1,0,0,48304,0
23515428311966,1,4,1,7065,7298,39610,126
23515431602006,1,32767,1,0,0,48084,0
23515431704846,1,4,1,7066,7338,39715,124
23515434994408,1,32767,1,0,0,48226,0
23515435097064,1,4,1,7066,7329,39652,134
23515438409586,1,32767,1,0,0,48286,0
23515438512074,1,4,1,7066,7332,39576,122
23515441779230,1,32767,1,0,0,48067,0
23515441881874,1,4,1,7065,7296,39666,132
23515445171474,1,32767,1,0,0,36066,0
23515445274090,1,4,1,7065,7322,39666,126
23515448563814,1,32767,1,0,0,48353,0
23515448665606,1,4,1,7066,7318,38507,134
23515451956090,1,32767,1,0,0,36496,0
23515452058862,1,4,1,7066,7309,39564,124
23515455348474,1,32767,1,0,0,48439,0
23515455451118,1,4,1,7066,7332,39628,124
23515458740814,1,32767,1,0,0,48212,0
23515458843586,1,4,1,7066,7329,39687,134
23515462133510,1,32767,1,0,0,35969,0
23515462236282,1,4,1,7065,7298,39597,126
23515465525478,1,32767,1,0,0,48339,0
23515465628266,1,4,1,7066,7351,39579,106
23515468917958,1,32767,1,0,0,35957,0
23515469020698,1,4,1,7066,7325,39606,124
23515472310342,1,32767,1,0,0,48200,0
23515472413014,1,4,1,7065,7297,39554,124
23515475702898,1,32767,1,0,0,35845,0
23515475805674,1,4,1,7066,7331,39633,124
23515479095150,1,32767,1,0,0,48314,0
23515479197918,1,4,1,7066,7330,39634,126
23515482487494,1,32767,1,0,0,35825,0
23515482589122,1,4,1,7066,7313,38530,126
23515485879978,1,32767,1,0,0,48930,0
23515485982374,1,4,1,7066,7325,39462,107
23515489272386,1,32767,1,0,0,36096,0
23515489375046,1,4,1,7065,7317,39572,124
23515492664626,1,32767,1,0,0,48208,0
23515492767266,1,4,1,7065,7297,39539,124
23515496056986,1,32767,1,0,0,48171,0
23515496159850,1,4,1,7066,7356,39673,124
23515499449368,1,32767,1,0,0,35977,0
23515499552064,1,4,1,7066,7307,39627,124
23515502841838,1,32767,1,0,0,35838,0
23515502944378,1,4,1,7066,7301,39503,126
23515506234190,1,32767,1,0,0,35985,0
23515506336658,1,4,1,7086,7341,39597,134
23515509626534,1,32767,1,0,0,48119,0
23515509729186,1,4,1,7066,7302,39615,124
23515513018870,1,32767,1,0,0,48105,0
23515513121550,1,4,1,7065,7287,39639,126
23515516411414,1,32767,1,0,0,48189,0
23515516513050,1,4,1,7066,7346,38505,132
23515236393206,2,4,0,104988993,99839664,67796163,0
23515338166146,2,4,0,105012068,99860975,67820079,3
23515439938666,2,4,0,105016418,99864623,67829817,1
23515519317176,0,0,0,106646,98983,192519,10614
23515542173920,0,32767,0,0,0,574276,0
23515542615520,0,0,0,103244,104808,340036,11482
23515691582160,0,32767,0,0,0,4186934,0
23515691802448,0,0,0,33083,35515,145641,5813
23515831766892,0,32767,0,0,0,4037413,0
23515832069612,0,0,0,35842,39433,159859,12919
23515841933388,0,32767,0,0,0,312318,0
23515842282648,0,0,0,97330,97916,250399,18955
23515858884380,0,32767,0,0,0,448559,0
23515519804006,1,32767,1,0,0,36733,0
23515519906394,1,4,1,7066,7308,39589,124
23515523196018,1,32767,1,0,0,36049,0
23515523298702,1,4,1,7066,7349,39614,134
23515526588398,1,32767,1,0,0,48259,0
23515526691078,1,4,1,7065,7298,39612,126
23515529981062,1,32767,1,0,0,48058,0
23515530083586,1,4,1,7066,7340,39658,126
23515533373214,1,32767,1,0,0,35960,0
23515533476082,1,4,1,7066,7347,39647,124
23515536765606,1,32767,1,0,0,48185,0
23515536868178,1,4,1,7065,7298,39610,134
23515540158086,1,32767,1,0,0,48289,0
23515540260962,1,4,1,7066,7334,39801,124
23515543550694,1,32767,1,0,0,48432,0
23515543653238,1,4,1,7066,7339,39545,124
23515546942790,1,32767,1,0,0,48251,0
23515547137410,1,4,1,7066,7314,39536,126
23515550335130,1,32767,1,0,0,47797,0
23515550436862,1,4,1,7066,7342,38546,124
23515553727574,1,32767,1,0,0,36530,0
23515553830194,1,4,1,7066,7373,39547,134
23515557120146,1,32767,1,0,0,48415,0
23515557222778,1,4,1,7065,7297,39534,124
23515560512566,1,32767,1,0,0,35742,0
23515560616134,1,4,1,8034,8253,40311,244
23515563904650,1,32767,1,0,0,48399,0
23515564007334,1,4,1,7066,7331,39619,124
23515567297022,1,32767,1,0,0,48459,0
23515567399538,1,4,1,7065,7321,39515,106
23515570784298,1,32767,1,0,0,48249,0
23515570886158,1,4,1,7065,7332,38914,141
23515574081754,1,32767,1,0,0,47741,0
23515574184598,1,4,1,7066,7325,39646,124
23515577474314,1,32767,1,0,0,48204,0
23515577577042,1,4,1,7066,7306,39550,124
23515580866798,1,32767,1,0,0,48416,0
23515580969322,1,4,1,7065,7339,39617,126
23515584259006,1,32767,1,0,0,36062,0
23515584361106,1,4,1,7066,7329,38528,121
23515587651442,1,32767,1,0,0,36559,0
23515587753822,1,4,1,7066,7320,39534,106
23515591043770,1,32767,1,0,0,36027,0
23515591146722,1,4,1,7066,7350,39729,134
23515594502174,1,32767,1,0,0,36133,0
23515594604578,1,4,1,7065,7327,39625,121
23515597828660,1,32767,1,0,0,47770,0
23515597931296,1,4,1,7065,7297,39474,124
23515601220874,1,32767,1,0,0,35774,0
23515601323846,1,4,1,7066,7347,39696,124
23515604613174,1,32767,1,0,0,48265,0
23515604715886,1,4,1,7066,7307,39610,124
23515608005710,1,32767,1,0,0,48201,0
23515608108314,1,4,1,7065,7298,39540,126
23515611398230,1,32767,1,0,0,35935,0
23515611501058,1,4,1,7066,7347,39686,134
23515614790424,1,32767,1,0,0,36025,0
23515614893280,1,4,1,7066,7305,39596,124
23515618182514,1,32767,1,0,0,35804,0
23515618283934,1,4,1,7066,7321,38614,122
23515621575230,1,32767,1,0,0,48878,0
23515621677842,1,4,1,7066,7336,39549,134
23515624967678,1,32767,1,0,0,48441,0
23515625070282,1,4,1,7065,7300,39541,124
23515628359970,1,32767,1,0,0,48115,0
23515628462842,1,4,1,7066,7302,39686,121
23515631752314,1,32767,1,0,0,48262,0
23515631855090,1,4,1,7066,7361,39620,132
23515635144686,1,32767,1,0,0,48271,0
23515635247338,1,4,1,7066,7307,39544,132
23515638537346,1,32767,1,0,0,35767,0
23515638639962,1,4,1,7066,7332,39652,124
23515641929406,1,32767,1,0,0,48186,0
23515642032174,1,4,1,7066,7329,39639,134
23515645322126,1,32767,1,0,0,36000,0
23515645424598,1,4,1,7066,7347,39714,134
23515648714226,1,32767,1,0,0,36188,0
23515648816794,1,4,1,7066,7306,39570,126
23515652106758,1,32767,1,0,0,48077,0
23515652208346,1,4,1,7066,7345,38561,126
23515655499102,1,32767,1,0,0,36584,0
23515655601946,1,4,1,7066,7322,39575,134
23515658891330,1,32767,1,0,0,48403,0
23515658993858,1,4,1,7066,7302,39486,126
23515662283690,1,32767,1,0,0,48213,0
23515662386534,1,4,1,7066,7335,39632,124
23515665676250,1,32767,1,0,0,35974,0
23515665778938,1,4,1,7066,7329,39649,134
23515669068462,1,32767,1,0,0,48425,0
23515669170994,1,4,1,7065,7321,39524,106
23515672460842,1,32767,1,0,0,35897,0
23515672563670,1,4,1,7066,7338,39689,124
23515675853186,1,32767,1,0,0,48221,0
23515675955866,1,4,1,7066,7329,39577,126
23515679245882,1,32767,1,0,0,36019,0
23515679348402,1,4,1,7066,7310,39588,126
23515682638306,1,32767,1,0,0,48209,0
23515682741018,1,4,1,7066,7322,39568,125
23515686030454,1,32767,1,0,0,48360,0
23515686132062,1,4,1,7066,7309,38504,126
23515689422726,1,32767,1,0,0,36605,0
23515689525318,1,4,1,7066,7295,39557,124
23515692815474,1,32767,1,0,0,48373,0
23515692918090,1,4,1,7066,7339,39559,124
23515696207514,1,32767,1,0,0,35901,0
23515696310118,1,4,1,7066,7302,39552,126
23515699599874,1,32767,1,0,0,48125,0
23515699702726,1,4,1,7066,7362,39721,124
23515702992258,1,32767,1,0,0,36023,0
23515703187950,1,4,1,7066,7309,39613,124
23515706384774,1,32767,1,0,0,48006,0
23515706487390,1,4,1,7065,7297,39508,124
23515709777070,1,32767,1,0,0,48192,0
23515709879898,1,4,1,7066,7351,39730,126
23515713169478,1,32767,1,0,0,35962,0
23515713272234,1,4,1,7066,7302,39622,124
23515716561798,1,32767,1,0,0,48094,0
23515716664374,1,4,1,7066,7297,39614,126
23515719954342,1,32767,1,0,0,48158,0
23515720056218,1,4,1,7066,7336,38515,134
23515723346670,1,32767,1,0,0,49126,0
23515723449354,1,4,1,7066,7317,39577,126
23515726831542,1,32767,1,0,0,48325,0
23515726933386,1,4,1,7066,7306,38983,141
23515730131342,1,32767,1,0,0,47668,0
23515730234106,1,4,1,7066,7349,39620,134
23515733523950,1,32767,1,0,0,35993,0
23515733626694,1,4,1,7065,7300,39570,124
23515736916138,1,32767,1,0,0,48231,0
23515737018786,1,4,1,7066,7313,39618,124
23515740308582,1,32767,1,0,0,35824,0
23515740411406,1,4,1,7066,7329,39631,134
23515743700842,1,32767,1,0,0,48459,0
23515743803570,1,4,1,7066,7303,39595,126
23515747093902,1,32767,1,0,0,35874,0
23515747196558,1,4,1,7066,7323,39625,124
23515750552398,1,32767,1,0,0,48311,0
23515750655074,1,4,1,7066,7347,39747,121
23515753878006,1,32767,1,0,0,47840,0
23515753979798,1,4,1,7066,7328,38524,132
23515757270630,1,32767,1,0,0,36618,0
23515757373094,1,4,1,7066,7298,39503,126
23515760663002,1,32767,1,0,0,48355,0
23515760765710,1,4,1,7066,7338,39722,126
23515764055194,1,32767,1,0,0,48316,0
23515764157926,1,4,1,7066,7329,39622,134
23515767447506,1,32767,1,0,0,36062,0
23515767550006,1,4,1,7065,7297,39543,124
23515770839970,1,32767,1,0,0,35835,0
23515770942694,1,4,1,7065,7318,39589,125
23515774232482,1,32767,1,0,0,48378,0
23515774335206,1,4,1,7066,7329,39646,134
23515777624730,1,32767,1,0,0,48251,0
23515777728682,1,4,1,8030,8283,40307,242
23515781017094,1,32767,1,0,0,35955,0
23515781119846,1,4,1,7065,7317,39688,121
23515784409426,1,32767,1,0,0,35962,0
23515784512258,1,4,1,7066,7342,39653,124
23515787802042,1,32767,1,0,0,36051,0
23515787903710,1,4,1,7066,7313,38532,126
23515791194270,1,32767,1,0,0,36526,0
23515791296694,1,4,1,7066,7336,39552,107
23515794586602,1,32767,1,0,0,36046,0
23515794689446,1,4,1,7066,7325,39642,124
23515797978986,1,32767,1,0,0,35880,0
23515798081562,1,4,1,7066,7303,39526,124
23515801371538,1,32767,1,0,0,48223,0
23515801474514,1,4,1,7066,7324,39661,134
23515804763714,1,32767,1,0,0,35911,0
23515804866614,1,4,1,7066,7330,39657,124
23515808156074,1,32767,1,0,0,48182,0
23515808258622,1,4,1,7065,7297,39543,124
23515811548630,1,32767,1,0,0,35777,0
23515811651354,1,4,1,7066,7355,39735,126
23515814941094,1,32767,1,0,0,48243,0
23515815043930,1,4,1,7066,7307,39620,126
23515818333258,1,32767,1,0,0,48139,0
23515818435858,1,4,1,7065,7296,39542,124
23515821725662,1,32767,1,0,0,35787,0
23515821827398,1,4,1,7066,7342,38613,126
23515825118118,1,32767,1,0,0,36608,0
23515825220714,1,4,1,7066,7303,39568,124
23515828510638,1,32767,1,0,0,48321,0
23515828613398,1,4,1,7066,7303,39589,124
23515831903314,1,32767,1,0,0,35906,0
23515832064918,1,4,1,7066,7298,39834,125
23515835295438,1,32767,1,0,0,46803,0
23515835393834,1,4,1,7064,7319,35595,124
23515838687590,1,32767,1,0,0,36206,0
23515838790186,1,4,1,7066,7334,39533,134
23515842080822,1,32767,1,0,0,36109,0
23515842184562,1,4,1,7066,7366,39673,129
23515845472346,1,32767,1,0,0,48926,0
23515845575362,1,4,1,7066,7343,39694,132
23515848865242,1,32767,1,0,0,48312,0
23515848967994,1,4,1,7066,7341,39703,134
23515852257142,1,32767,1,0,0,36102,0
23515852360026,1,4,1,7066,7306,39608,126
23515855649718,1,32767,1,0,0,35872,0
23515855751494,1,4,1,7066,7338,38565,124
23515541711398,2,4,0,105018766,99866780,67832224,5
23515643484354,2,4,0,105005583,99854745,67816581,10
23515745256946,2,4,0,105002334,99851964,67809225,2
23515847029698,2,4,0,105002413,99852189,67807566,2
23515859280132,0,0,0,101999,93099,298479,9068
23516029034452,0,32767,0,0,0,4730349,0
23516029241348,0,0,0,39305,41256,129875,5687
23516134213330,0,32767,0,0,0,3117448,0
23516134859962,0,0,0,247027,249617,487271,40258
23516142092956,0,32767,0,0,0,180267,0
23516142243244,0,0,0,25960,25435,80073,4118
23516169142216,0,32767,0,0,0,843017,0
23516169335912,0,0,0,27959,29405,121391,3480
23516198848336,0,32767,0,0,0,864522,0
23515859042414,1,32767,1,0,0,36774,0
23515859207026,1,4,1,7066,7315,39609,124
23515862434550,1,32767,1,0,0,48821,0
23515862537410,1,4,1,7066,7341,39675,125
23515865826666,1,32767,1,0,0,36155,0
23515865929546,1,4,1,7066,7329,39635,134
23515869218918,1,32767,1,0,0,35924,0
23515869321534,1,4,1,7066,7302,39485,126
23515872611370,1,32767,1,0,0,35763,0
23515872714210,1,4,1,7066,7317,39673,124
23515876003730,1,32767,1,0,0,35972,0
23515876106498,1,4,1,7065,7321,39604,124
23515879396370,1,32767,1,0,0,35874,0
23515879499218,1,4,1,7065,7299,39611,126
23515882881690,1,32767,1,0,0,48185,0
23515882983518,1,4,1,7066,7356,39050,118
23515886180898,1,32767,1,0,0,47751,0
23515886283602,1,4,1,7066,7325,39640,124
23515889573386,1,32767,1,0,0,35986,0
23515889675022,1,4,1,7066,7313,38532,126
23515892965754,1,32767,1,0,0,36552,0
23515893068138,1,4,1,7066,7336,39453,124
23515896358270,1,32767,1,0,0,48354,0
23515896460958,1,4,1,7066,7330,39632,126
23515899750458,1,32767,1,0,0,35945,0
23515899853114,1,4,1,7065,7297,39546,124
23515903142822,1,32767,1,0,0,48193,0
23515903245702,1,4,1,7066,7356,39651,124
23515906599238,1,32767,1,0,0,48380,0
23515906701938,1,4,1,7066,7320,39638,121
23515909927738,1,32767,1,0,0,47795,0
23515910030322,1,4,1,7066,7301,39519,126
23515913319966,1,32767,1,0,0,48167,0
23515913422974,1,4,1,7066,7347,39705,132
23515916712386,1,32767,1,0,0,48364,0
23515916815050,1,4,1,7066,7326,39638,124
23515920104706,1,32767,1,0,0,48237,0
23515920207390,1,4,1,7066,7301,39512,126
23515923497274,1,32767,1,0,0,48292,0
23515923599058,1,4,1,7066,7336,38546,134
23515926889588,1,32767,1,0,0,36583,0
23515926992360,1,4,1,7066,7302,39517,124
23515930281858,1,32767,1,0,0,48310,0
23515930384514,1,4,1,7066,7301,39617,126
23515933674230,1,32767,1,0,0,48246,0
23515933777250,1,4,1,7066,7329,39633,126
23515937066846,1,32767,1,0,0,36039,0
23515937169474,1,4,1,7065,7294,39566,124
23515940459138,1,32767,1,0,0,35750,0
23515940561954,1,4,1,7066,7307,39592,124
23515943851402,1,32767,1,0,0,35990,0
23515943954198,1,4,1,7066,7351,39715,126
23515947243778,1,32767,1,0,0,35906,0
23515947346398,1,4,1,7065,7298,39612,126
23515950636714,1,32767,1,0,0,48141,0
23515950739438,1,4,1,7066,7324,39618,121
23515954028882,1,32767,1,0,0,36051,0
23515954131506,1,4,1,7066,7351,39650,106
23515957420886,1,32767,1,0,0,48262,0
23515957522642,1,4,1,7066,7318,38513,134
23515960813466,1,32767,1,0,0,49008,0
23515960915950,1,4,1,7066,7298,39461,126
23515964206238,1,32767,1,0,0,36049,0
23515964308914,1,4,1,7066,7335,39661,121
23515967598050,1,32767,1,0,0,48271,0
23515967700770,1,4,1,7066,7331,39553,132
23515970990774,1,32767,1,0,0,48234,0
23515971093654,1,4,1,7064,7299,39607,121
23515974382958,1,32767,1,0,0,35982,0
23515974485626,1,4,1,7066,7331,39650,121
23515977775412,1,32767,1,0,0,48412,0
23515977878232,1,4,1,7066,7330,39578,129
23515981167562,1,32767,1,0,0,35941,0
23515981270130,1,4,1,7065,7297,39536,121
23515984560186,1,32767,1,0,0,48219,0
23515984662670,1,4,1,7086,7369,39497,107
23515987952390,1,32767,1,0,0,35862,0
23515988054934,1,4,1,7066,7329,39554,121
23515991344958,1,32767,1,0,0,48169,0
23515991446662,1,4,1,7066,7313,38530,121
23515994737250,1,32767,1,0,0,48901,0
23515994840846,1,4,1,8034,8251,40356,242
23515998129570,1,32767,1,0,0,36126,0
23515998232306,1,4,1,7066,7325,39568,121
23516001521950,1,32767,1,0,0,48311,0
23516001624298,1,4,1,7065,7300,39592,121
23516004914466,1,32767,1,0,0,35858,0
23516005017282,1,4,1,7066,7324,39626,129
