TSC,CPU,DOM,vCPU,PKG,PP0,PP1,DRAM
23764961542318,2,5,0,2452905190,844858234,163002132,0
23765063318646,2,5,0,2452963280,844909295,163002783,0
23764871501676,3,6,0,2452853662,844812922,163001618,0
23764973274892,3,6,0,2452910863,844863221,163002189,0
23765075047408,3,6,0,2452968986,844914310,163002840,0
23765122088732,0,0,0,2452995774,844937864,163003107,0
23765338917736,0,32767,0,2453118377,845045739,163004325,0
23765339208304,0,0,0,2453118377,845045739,163004325,0
23765350944404,0,32767,0,2453124538,845051159,163004383,0
23765351241324,0,0,0,2453124538,845051159,163004383,0
23765461657556,0,32767,0,2453188463,845107416,163005013,0
23765165088942,2,5,0,2453020735,844959839,163003353,0
23765266861926,2,5,0,2453078140,845010332,163003926,0
23765368638050,2,5,0,2453136714,845061887,163004498,0
23765176820628,3,6,0,2453026439,844964853,163003410,0
23765278593352,3,6,0,2453083954,845015457,163003983,0
23765380369280,3,6,0,2453142504,845066981,163004555,0
23765462033524,0,0,0,2453188463,845107416,163005013,0
23765642678548,0,32767,0,2453289977,845196722,163006023,0
23765642856776,0,0,0,2453289977,845196722,163006023,0
23765698093756,0,32767,0,2453320813,845223866,163006328,0
23765698556996,0,0,0,2453322796,845225616,163006347,0
23765702104020,0,32767,0,2453324776,845227366,163006366,0
23765707089924,0,0,0,2453327076,845229418,163006385,0
23765791136744,0,32767,0,2453378423,845272025,163009179,0
23765791342008,0,0,0,2453378423,845272025,163009179,0
23765800182474,0,32767,0,2453382361,845275500,163009217,0
23765800322442,0,0,0,2453384364,845277270,163009236,0
23765801508300,0,32767,0,2453384364,845277270,163009236,0
23765470408178,2,5,0,2453194307,845112571,163005069,0
23765572092378,2,5,0,2453249914,845161495,163005623,0
23765673865122,2,5,0,2453307509,845212176,163006195,0
23765775641478,2,5,0,2453368836,845263589,163009084,0
23765482140788,3,6,0,2453200063,845117628,163005127,0
23765583824436,3,6,0,2453257668,845168327,163005699,0
23765685597372,3,6,0,2453315117,845218860,163006271,0
23765787370964,3,6,0,2453376498,845270327,163009160,0
23765801796008,0,0,0,2453384364,845277270,163009236,0
23765866765340,0,32767,0,2453421136,845309661,163009598,0
23765867470888,0,0,0,2453421136,845309661,163009598,0
23765869137200,0,32767,0,2453423178,845311473,163009617,0
23765869258392,0,0,0,2453423178,845311473,163009617,0
23765904147522,0,32767,0,2453442451,845328444,163009807,0
23765904341706,0,0,0,2453442451,845328444,163009807,0
23766032418956,0,32767,0,2453515281,845392521,163010533,0
23766032724364,0,0,0,2453515281,845392521,163010533,0
23766141359808,0,32767,0,2453576945,845446768,163011143,0
23765877411298,2,5,0,2453427177,845315007,163009655,0
23765979184150,2,5,0,2453484615,845365541,163010228,0
23766080959610,2,5,0,2453542380,845416358,163010799,0
23765889238628,3,6,0,2453434823,845321737,163009731,0
23765990916656,3,6,0,2453492373,845372382,163010304,0
23766092692128,3,6,0,2453550048,845423096,163010876,0
23766141666108,0,0,0,2453576945,845446768,163011143,0
23766357652864,0,32767,0,2453697359,845552692,163012345,0
23766357776220,0,0,0,2453697359,845552692,163012345,0
23766481227140,0,32767,0,2453768519,845615333,163013049,0
23766182730422,2,5,0,2453600025,845467089,163011371,0
23766284503318,2,5,0,2453657324,845517483,163011943,0
23766386275458,2,5,0,2453714896,845568162,163012516,0
23766194463720,3,6,0,2453605726,845472102,163011428,0
23766296236088,3,6,0,2453663041,845522515,163012000,0
23766398008108,3,6,0,2453720737,845573305,163012574,0
23766481456472,0,0,0,2453768519,845615333,163013049,0
23766600893084,0,32767,0,2453835575,845674335,163013716,0
23766601198644,0,0,0,2453835575,845674335,163013716,0
23766821022196,0,32767,0,2453960371,845784088,163014953,0
23766488049858,2,5,0,2453772404,845618766,163013087,0
23766589822186,2,5,0,2453829759,845669211,163013659,0
23766691598754,2,5,0,2453887629,845720102,163014230,0
23766793369170,2,5,0,2453945024,845770583,163014800,0
23766499781848,3,6,0,2453778097,845623770,163013144,0
23766601554636,3,6,0,2453835575,845674335,163013716,0
23766703327996,3,6,0,2453893419,845725203,163014287,0
23766805100460,3,6,0,2453950738,845775608,163014857,0
23766821361528,0,0,0,2453960371,845784088,163014953,0
23766936624296,0,32767,0,2454025670,845841562,163015599,0
23766936913108,0,0,0,2454025670,845841562,163015599,0
23766989764860,0,32767,0,2454054609,845867041,163015884,0
23766989998984,0,0,0,2454054609,845867041,163015884,0
23766994520308,0,32767,0,2454058565,845870536,163015922,0
23766994788044,0,0,0,2454058565,845870536,163015922,0
23767052613644,0,32767,0,2454091339,845899335,163016245,0
23767052878112,0,0,0,2454091339,845899335,163016245,0
23767058594734,0,32767,0,2454095304,845902829,163016284,0
23767059042450,0,0,0,2454095304,845902829,163016284,0
23767062587822,0,32767,0,2454097325,845904615,163016303,0
23767067619574,0,0,0,2454099566,845906618,163016322,0
23767160925316,0,32767,0,2454157197,845954791,163019192,0
23766895142030,2,5,0,2454002650,845821305,163015371,0
23766996917490,2,5,0,2454058565,845870536,163015922,0
23767098690978,2,5,0,2454120422,845922577,163018679,0
23766906873196,3,6,0,2454008353,845826318,163015428,0
23767008649572,3,6,0,2454066575,845877569,163015998,0
23767110419668,3,6,0,2454128236,845929288,163018905,0
23767161373160,0,0,0,2454157197,845954791,163019192,0
23767370394972,0,32767,0,2454273816,846057363,163020352,0
23767370571868,0,0,0,2454273816,846057363,163020352,0
23767500933640,0,32767,0,2454348263,846122830,163021095,0
23767200460978,2,5,0,2454178292,845973355,163019401,0
23767302234070,2,5,0,2454235638,846023799,163019971,0
23767404007254,2,5,0,2454292958,846074197,163020543,0
23767212192896,3,6,0,2454185911,845980059,163019477,0
23767313965776,3,6,0,2454243339,846030578,163020047,0
23767415739136,3,6,0,2454300678,846080996,163020619,0
23767501159356,0,0,0,2454348263,846122830,163021095,0
23767565628960,0,32767,0,2454384638,846154834,163021457,0
23767566318860,0,0,0,2454384638,846154834,163021457,0
23767578910228,0,32767,0,2454392424,846161689,163021533,0
23767579061584,0,0,0,2454392424,846161689,163021533,0
23767602217244,0,32767,0,2454403980,846171866,163021647,0
23767602412168,0,0,0,2454405963,846173616,163021666,0
23767840728128,0,32767,0,2454540169,846291731,163023000,0
23767505779850,2,5,0,2454350224,846124563,163021114,0
23767607552958,2,5,0,2454407927,846175350,163021685,0
23767709326194,2,5,0,2454465401,846225937,163022256,0
23767811098906,2,5,0,2454522941,846276573,163022829,0
23767517511536,3,6,0,2454357930,846131340,163021191,0
23767619284800,3,6,0,2454415534,846182046,163021761,0
23767721057532,3,6,0,2454471108,846230954,163022313,0
23767822831048,3,6,0,2454528577,846281531,163022885,0
23767841006048,0,0,0,2454540169,846291731,163023000,0
23768040273816,0,32767,0,2454651398,846389617,163024107,0
23768040437928,0,0,0,2454651398,846389617,163024107,0
23768053843300,0,32767,0,2454659216,846396506,163024183,0
23768053959316,0,0,0,2454659216,846396506,163024183,0
23768141069064,0,32767,0,2454709030,846440351,163024679,0
23768141367592,0,0,0,2454709030,846440351,163024679,0
23768178275740,0,32767,0,2454730527,846459280,163024889,0
23768178442176,0,0,0,2454730527,846459280,163024889,0
23768180573304,0,32767,0,2454732565,846461085,163024908,0
23767912872010,2,5,0,2454580485,846327229,163023400,0
23768014644698,2,5,0,2454638060,846377886,163023974,0
23768116418102,2,5,0,2454695630,846428563,163024545,0
23767924603760,3,6,0,2454586234,846332286,163023458,0
23768026376964,3,6,0,2454643761,846382898,163024031,0
23768128150000,3,6,0,2454701339,846433581,163024602,0
23768180836020,0,0,0,2454732565,846461085,163024908,0
23768261176000,0,32767,0,2454776775,846500019,163025346,0
23768261454076,0,0,0,2454776775,846500019,163025346,0
23768419217792,0,32767,0,2454867561,846579935,163026241,0
23768419619496,0,0,0,2454867561,846579935,163026241,0
23768483073604,0,32767,0,2454904259,846612258,163026604,0
23768483240172,0,0,0,2454904259,846612258,163026604,0
23768520403144,0,32767,0,2454925606,846631073,163026814,0
23768218193650,2,5,0,2454753702,846479707,163025117,0
23768319967606,2,5,0,2454811678,846530732,163025689,0
23768421737378,2,5,0,2454869517,846581666,163026259,0
23768230016892,3,6,0,2454759503,846484807,163025175,0
23768331698416,3,6,0,2454817555,846535911,163025746,0
23768433468900,3,6,0,2454875288,846586743,163026317,0
23768520790056,0,0,0,2454925606,846631073,163026814,0
23768521092228,0,32767,0,2454925606,846631073,163026814,0
23768521424384,0,0,0,2454925606,846631073,163026814,0
23768525055410,0,32767,0,2454927676,846632913,163026833,0
23768525348178,0,0,0,2454927676,846632913,163026833,0
23768533486526,0,32767,0,2454931898,846636660,163026871,0
23768533647042,0,0,0,2454931898,846636660,163026871,0
23768533866450,0,32767,0,2454931898,846636660,163026871,0
23768533995582,0,0,0,2454934076,846638582,163026891,0
23768542335850,0,32767,0,2454938275,846642312,163026929,0
23768542511838,0,0,0,2454938275,846642312,163026929,0
23768561901252,0,32767,0,2454950267,846652924,163027043,0
23768562085876,0,0,0,2454950267,846652924,163027043,0
23768562429524,0,32767,0,2454950267,846652924,163027043,0
23768562595136,0,0,0,2454950267,846652924,163027043,0
23768800167800,0,32767,0,2455084558,846771134,163028377,0
23768800312344,0,0,0,2455084558,846771134,163028377,0
23768813737200,0,32767,0,2455092428,846778079,163028454,0
23768813878748,0,0,0,2455092428,846778079,163028454,0
23768860994732,0,32767,0,2455119216,846801650,163028720,0
23768523510198,2,5,0,2454925606,846631073,163026814,0
23768625285882,2,5,0,2454985046,846683567,163027385,0
23768727056478,2,5,0,2455042666,846734288,163027958,0
23768828829530,2,5,0,2455100222,846784947,163028530,0
23768535241984,3,6,0,2454934076,846638582,163026891,0
23768637015280,3,6,0,2454992683,846690284,163027462,0
23768738788528,3,6,0,2455050262,846740965,163028034,0
23768840561448,3,6,0,2455107734,846791543,163028606,0
23768861279956,0,0,0,2455119216,846801650,163028720,0
23768985696188,0,32767,0,2455188591,846862745,163029406,0
23768985868464,0,0,0,2455188591,846862745,163029406,0
23769107073376,0,32767,0,2455257523,846923393,163030092,0
23769107349448,0,0,0,2455257523,846923393,163030092,0
23769200757924,0,32767,0,2455311328,846970769,163030626,0
23768930513834,2,5,0,2455158048,846835877,163029102,0
23769032286246,2,5,0,2455215527,846886453,163029673,0
23769134060158,2,5,0,2455272951,846936991,163030245,0
23768942245736,3,6,0,2455165655,846842569,163029177,0
23769044017516,3,6,0,2455223184,846893190,163029749,0
23769145791872,3,6,0,2455278700,846942047,163030303,0
23769200991028,0,0,0,2455311328,846970769,163030626,0
23769264107448,0,32767,0,2455345795,847001097,163030968,0
23769264796580,0,0,0,2455345795,847001097,163030968,0
23769270649588,0,32767,0,2455349821,847004658,163031006,0
23769270786560,0,0,0,2455349821,847004658,163031006,0
23769275012540,0,32767,0,2455351838,847006442,163031025,0
23769275268000,0,0,0,2455353819,847008190,163031044,0
23769300199280,0,32767,0,2455367495,847020258,163031177,0
23769300392944,0,0,0,2455367495,847020258,163031177,0
23769360339272,0,32767,0,2455402111,847050737,163031520,0
23769360489068,0,0,0,2455402111,847050737,163031520,0
23769361237992,0,32767,0,2455402111,847050737,163031520,0
23769361380060,0,0,0,2455402111,847050737,163031520,0
23769363178018,0,32767,0,2455402111,847050737,163031520,0
23769363333962,0,0,0,2455402111,847050737,163031520,0
23769364090872,0,32767,0,2455404187,847052588,163031539,0
23769364209408,0,0,0,2455404187,847052588,163031539,0
23769540558766,0,32767,0,2455504050,847140488,163032532,0
23769235832782,2,5,0,2455330511,846987657,163030816,0
23769337605914,2,5,0,2455388723,847038964,163031385,0
23769439378770,2,5,0,2455446706,847090041,163031959,0
23769247564792,3,6,0,2455336285,846992729,163030874,0
23769349337800,3,6,0,2455394560,847044111,163031443,0
23769451110852,3,6,0,2455452345,847095001,163032015,0
23769540799294,0,0,0,2455504050,847140488,163032532,0
23769568414192,0,32767,0,2455519402,847153998,163032685,0
23769568692472,0,0,0,2455519402,847153998,163032685,0
23769717554164,0,32767,0,2455604508,847228933,163033523,0
23769717863972,0,0,0,2455604508,847228933,163033523,0
23769749947644,0,32767,0,2455622197,847244492,163033695,0
23769750089076,0,0,0,2455622197,847244492,163033695,0
23769777817332,0,32767,0,2455637518,847257981,163033847,0
23769778290728,0,0,0,2455639546,847259775,163033866,0
23769781831362,0,32767,0,2455641551,847261544,163033885,0
23769786786454,0,0,0,2455644003,847263740,163033904,0
23769880457536,0,32767,0,2455700933,847311257,163036747,0
23769541151994,2,5,0,2455504050,847140488,163032532,0
23769642926702,2,5,0,2455562176,847191663,163033104,0
23769744700278,2,5,0,2455620313,847242847,163033675,0
23769846474262,2,5,0,2455681854,847294476,163036557,0
23769552883732,3,6,0,2455509926,847145671,163032589,0
23769654659396,3,6,0,2455567893,847196693,163033161,0
23769756430420,3,6,0,2455626074,847247912,163033733,0
23769858202812,3,6,0,2455687526,847299463,163036614,0
23769880843104,0,0,0,2455700933,847311257,163036747,0
23769940020632,0,32767,0,2455733878,847340275,163037071,0
23769940255320,0,0,0,2455733878,847340275,163037071,0
23769985547532,0,32767,0,2455758716,847362123,163037318,0
23769985863060,0,0,0,2455760705,847363876,163037337,0
23770024331056,0,32767,0,2455782154,847382748,163037546,0
23770024522140,0,0,0,2455782154,847382748,163037546,0
23770220404296,0,32767,0,2455893011,847480249,163038652,0
23769948244066,2,5,0,2455737801,847343736,163037109,0
23770050017126,2,5,0,2455795742,847394720,163037680,0
23770151790098,2,5,0,2455852935,847445007,163038252,0
23769959975764,3,6,0,2455745448,847350463,163037185,0
23770061750788,3,6,0,2455803379,847401439,163037756,0
23770163522172,3,6,0,2455860523,847451675,163038328,0
23770220700476,0,0,0,2455893011,847480249,163038652,0
23770385670772,0,32767,0,2455984982,847561174,163039566,0
23770385896232,0,0,0,2455984982,847561174,163039566,0
23770446517016,0,32767,0,2456019421,847591473,163039909,0
23770446759240,0,0,0,2456019421,847591473,163039909,0
23770560261508,0,32767,0,2456084708,847648929,163040557,0
23770253563042,2,5,0,2455910474,847495636,163038824,0
23770355336126,2,5,0,2455967834,847546093,163039395,0
23770457109086,2,5,0,2456025328,847596688,163039966,0
23770558882022,2,5,0,2456082912,847647359,163040538,0
23770265294496,3,6,0,2455918117,847502356,163038900,0
23770367067892,3,6,0,2455975433,847552774,163039471,0
23770468840640,3,6,0,2456032908,847603350,163040042,0
23770560496720,0,0,0,2456084708,847648929,163040557,0
23770832979228,0,32767,0,2456237284,847783099,163042081,0
23770833114628,0,0,0,2456237284,847783099,163042081,0
23770833837412,0,32767,0,2456237284,847783099,163042081,0
23770833966936,0,0,0,2456237284,847783099,163042081,0
23770900064916,0,32767,0,2456274068,847815507,163042444,0
23770660748534,2,5,0,2456140176,847697713,163041110,0
23770762428254,2,5,0,2456197368,847748009,163041681,0
23770864201038,2,5,0,2456254885,847798631,163042253,0
23770570613552,3,6,0,2456090442,847653974,163040614,0
23770672386788,3,6,0,2456145876,847702723,163041167,0
23770774253732,3,6,0,2456203044,847752998,163041738,0
23770875932524,3,6,0,2456260558,847803611,163042310,0
23770900292996,0,0,0,2456276046,847817252,163042463,0
23770957917432,0,32767,0,2456306599,847844134,163042768,0
23770958214540,0,0,0,2456308517,847845820,163042787,0
23770962902258,0,32767,0,2456310665,847847731,163042806,0
23770963669610,0,0,0,2456310665,847847731,163042806,0
23770971204008,0,32767,0,2456314853,847851437,163042844,0
23770971365472,0,0,0,2456314853,847851437,163042844,0
23770998269384,0,32767,0,2456330271,847865010,163042998,0
23770998463188,0,0,0,2456330271,847865010,163042998,0
23771021186526,0,32767,0,2456343700,847876826,163043132,0
23771021464138,0,0,0,2456343700,847876826,163043132,0
23771080307832,0,32767,0,2456376927,847906086,163043456,0
23771080581212,0,0,0,2456378757,847907698,163043474,0
23771083240944,0,32767,0,2456378757,847907698,163043474,0
23771083415972,0,0,0,2456378757,847907698,163043474,0
23771093326014,0,32767,0,2456384704,847912947,163043532,0
23771093480842,0,0,0,2456384704,847912947,163043532,0
23771106898844,0,32767,0,2456392408,847919737,163043608,0
23771107045604,0,0,0,2456392408,847919737,163043608,0
23771138381556,0,32767,0,2456411668,847936692,163043799,0
23771138834908,0,0,0,2456411668,847936692,163043799,0
23771142378312,0,32767,0,2456413656,847938449,163043818,0
23771147328160,0,0,0,2456416022,847940565,163043837,0
23771239865316,0,32767,0,2456471010,847986392,163046660,0
23770965974306,2,5,0,2456312817,847849644,163042825,0
23771067750602,2,5,0,2456371090,847900946,163043398,0
23771169524142,2,5,0,2456432213,847952920,163045659,0
23770977708192,3,6,0,2456318842,847854961,163042883,0
23771079479292,3,6,0,2456376927,847906086,163043456,0
23771181252532,3,6,0,2456438627,847957911,163046337,0
23771240262348,0,0,0,2456473032,847988178,163046679,0
23771418998036,0,32767,0,2456572769,848075964,163047670,0
23771419161860,0,0,0,2456572769,848075964,163047670,0
23771432567620,0,32767,0,2456580400,848082683,163047745,0
23771432817624,0,0,0,2456580400,848082683,163047745,0
23771433392360,0,32767,0,2456580400,848082683,163047745,0
23771433507024,0,0,0,2456580400,848082683,163047745,0
23771446132888,0,32767,0,2456588195,848089553,163047822,0
23771446242492,0,0,0,2456588195,848089553,163047822,0
23771473275964,0,32767,0,2456603940,848103464,163047975,0
23771473387736,0,0,0,2456603940,848103464,163047975,0
23771579818844,0,32767,0,2456663156,848155556,163048566,0
23771271293522,2,5,0,2456490477,848003563,163046850,0
23771373066554,2,5,0,2456547928,848054110,163047422,0
23771474839506,2,5,0,2456603940,848103464,163047975,0
23771576613230,2,5,0,2456661236,848153863,163048547,0
23771283025148,3,6,0,2456496295,848008686,163046908,0
23771384798156,3,6,0,2456553661,848059154,163047479,0
23771486570908,3,6,0,2456611674,848110273,163048051,0
23771580046552,0,0,0,2456663156,848155556,163048566,0
23771771806024,0,32767,0,2456772030,848251323,163049653,0
23771772765704,0,0,0,2456772030,848251323,163049653,0
23771864843396,0,32767,0,2456823788,848296791,163050243,0
23771865153268,0,0,0,2456823788,848296791,163050243,0
23771907502620,0,32767,0,2456849135,848319108,163050491,0
23771907694056,0,0,0,2456849135,848319108,163050491,0
23771919615564,0,32767,0,2456854921,848324201,163050549,0
23771678384998,2,5,0,2456718460,848204191,163049120,0
23771780158674,2,5,0,2456776089,848254848,163049766,0
